SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
212051,0,Cash loans,F,N,Y,0,360000.0,900000.0,46084.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.001276,-10466,-1857,-1931.0,-2470,,1,1,0,1,0,0,Core staff,1.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,Government,,0.7717054526613187,0.5370699579791587,0.0412,0.037,0.9762,0.6736,0.0,0.0,0.069,0.1667,0.0417,0.0113,0.0,0.0286,0.0,0.0321,0.042,0.0384,0.9762,0.6864,0.0,0.0,0.069,0.1667,0.0417,0.0116,0.0,0.0298,0.0,0.034,0.0416,0.037,0.9762,0.6779999999999999,0.0,0.0,0.069,0.1667,0.0417,0.0115,0.0,0.0291,0.0,0.0328,reg oper account,block of flats,0.0295,Block,No,0.0,0.0,0.0,0.0,-1277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290137,0,Cash loans,M,N,Y,0,225000.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-14730,-246,-8713.0,-4494,,1,1,0,1,1,0,Laborers,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.5770459632492657,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
191395,0,Cash loans,M,Y,N,1,166500.0,373311.0,25384.5,283500.0,Unaccompanied,Working,Higher education,Married,With parents,0.035792,-10550,-711,-5360.0,-405,3.0,1,1,0,1,0,0,Drivers,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.0434601431396866,0.1034490521267516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-252.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
"239049,0,Cash loans,F,N,Y,1,202500.0,339241.5,16627.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-17701,-468,-11845.0,-1233,,1,1,0,1,1,0,High skill tech staff,3.0,1,1,FRIDAY,9,0,0,0,0,0,0,Construction,0.7908340176032492,0.7737140709056252,0.1214082861631216,0.2216,0.1303,0.9781,0.7008,0.1113,0.24,0.2069,0.3333,0.375,,0.1807,0.1796,0.0,0.0,0.2258,0.1352,0.9782,0.7125,0.1123,0.2417,0.2069,0.3333,0.375,,0.1974,0.1871,0.0,0.0,0.2238,0.1303,0.9781,0.7048,0.112,0.24,0.2069,0.3333,0.375,,0.1838,0.1828,0.0,0.0,reg oper account,block of flats,0.1422,""Stone, brick"",No,1.0,0.0,1.0,0.0,-1540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0"
354172,0,Revolving loans,M,N,Y,1,180000.0,270000.0,13500.0,270000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-15537,-2191,-7899.0,-1102,,1,1,0,1,1,0,Low-skill Laborers,3.0,2,2,MONDAY,16,0,0,0,0,0,0,Industry: type 2,,0.5320104510479761,0.501075160239048,0.1577,0.1286,0.9816,0.7484,0.1128,0.0,0.3793,0.1667,0.2083,0.1498,0.1269,0.141,0.0077,0.0097,0.1607,0.1334,0.9816,0.7583,0.1139,0.0,0.3793,0.1667,0.2083,0.1532,0.1387,0.1469,0.0078,0.0103,0.1593,0.1286,0.9816,0.7518,0.1135,0.0,0.3793,0.1667,0.2083,0.1524,0.1291,0.1436,0.0078,0.0099,reg oper account,block of flats,0.113,Mixed,No,2.0,0.0,2.0,0.0,-2586.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
391159,1,Cash loans,F,N,Y,1,90000.0,253737.0,16650.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.018634,-13429,-522,-3209.0,-3822,,1,1,0,1,0,0,Cooking staff,2.0,2,2,FRIDAY,12,0,0,0,1,1,0,Restaurant,0.2948681976897691,0.4087279168669641,0.7713615919194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
"169001,0,Cash loans,F,N,N,0,225000.0,924394.5,30681.0,702000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.032561,-18594,-4608,-9971.0,-1170,,1,1,0,1,1,0,Laborers,1.0,1,1,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.7504222140195533,,0.0186,0.0051,0.9513,,,0.0132,0.0572,0.1525,,,,0.0258,,0.0146,0.0105,0.0,0.9513,,,0.0,0.0345,0.1667,,,,0.0132,,0.0091,0.0208,0.0051,0.9513,,,0.0,0.0345,0.1667,,,,0.0257,,0.0166,,block of flats,0.0234,""Stone, brick"",No,8.0,0.0,8.0,0.0,-806.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"
199492,0,Revolving loans,F,N,Y,0,202500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-10608,-608,-258.0,-520,,1,1,1,1,0,0,Accountants,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.7990066917956574,0.5842925882505035,,0.6659999999999999,0.2094,0.999,0.9864,0.3445,0.8,0.3103,0.7917,0.5417,0.0974,0.522,0.6603,0.0965,0.1186,0.6786,0.2173,0.999,0.9869,0.3477,0.8056,0.3103,0.7917,0.5417,0.0997,0.5702,0.688,0.0973,0.1256,0.6724,0.2094,0.999,0.9866,0.3467,0.8,0.3103,0.7917,0.5417,0.0991,0.531,0.6722,0.097,0.1211,not specified,block of flats,0.7335,Monolithic,No,1.0,0.0,1.0,0.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
191326,0,Revolving loans,M,Y,Y,0,121500.0,315000.0,15750.0,315000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0145199999999999,-21409,-10623,-10440.0,-4716,19.0,1,1,0,1,1,0,Core staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,School,,0.6252889911841029,0.8193176922872417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
"367157,0,Cash loans,F,N,N,0,112500.0,490495.5,27517.5,454500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.009175,-17171,-3889,-275.0,-720,,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Medicine,0.7527543564198591,0.7760561823010834,0.5424451438613613,0.1082,0.1249,0.9975,,,0.0,0.1379,0.1667,,,,0.0857,,0.0,0.1103,0.1296,0.9975,,,0.0,0.1379,0.1667,,,,0.0893,,0.0,0.1093,0.1249,0.9975,,,0.0,0.1379,0.1667,,,,0.0873,,0.0,,block of flats,0.0674,""Stone, brick"",No,2.0,2.0,2.0,0.0,-1384.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0"
426011,0,Cash loans,F,N,Y,0,189000.0,313438.5,30663.0,283500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.007305,-17623,-7251,-5853.0,-1155,,1,1,0,1,1,0,,1.0,3,3,FRIDAY,9,0,0,0,0,0,0,Other,0.6675277238950229,0.5144359415926583,0.2238313174701554,,,0.9816,,,,0.069,0.0417,,,,0.01,,,,,0.9816,,,,0.069,0.0417,,,,0.0104,,,,,0.9816,,,,0.069,0.0417,,,,0.0102,,,,,0.0085,Mixed,No,1.0,0.0,1.0,0.0,-1686.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
"349336,0,Cash loans,F,Y,N,0,117000.0,528984.0,14085.0,418500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-8458,-315,-516.0,-1048,2.0,1,1,0,1,0,1,Core staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Bank,0.1919730721428612,0.4497942019249352,0.5442347412142162,0.0186,0.0,0.9717,0.6124,0.004,0.0,0.069,0.0833,0.125,0.0292,0.0151,0.019,0.0,0.0,0.0189,0.0,0.9717,0.6276,0.004,0.0,0.069,0.0833,0.125,0.0299,0.0165,0.0198,0.0,0.0,0.0187,0.0,0.9717,0.6176,0.004,0.0,0.069,0.0833,0.125,0.0297,0.0154,0.0194,0.0,0.0,reg oper account,block of flats,0.015,""Stone, brick"",No,5.0,1.0,4.0,0.0,-449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0"
437709,0,Cash loans,F,N,Y,0,247500.0,1528200.0,55021.5,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-19851,365243,-10194.0,-3404,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,0.6781762324053847,0.694560780116349,0.4722533429586386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1393.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
"280024,0,Cash loans,M,Y,Y,0,144000.0,545040.0,36553.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-12323,-533,-1382.0,-4473,15.0,1,1,0,1,0,0,Drivers,2.0,1,1,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.2834620623171855,0.6577838002083306,0.0619,0.0612,0.9771,0.6872,0.0,0.0,0.1034,0.1667,0.2083,0.0,0.0504,0.0488,0.0,0.0,0.063,0.0635,0.9772,0.6994,0.0,0.0,0.1034,0.1667,0.2083,0.0,0.0551,0.0508,0.0,0.0,0.0625,0.0612,0.9771,0.6914,0.0,0.0,0.1034,0.1667,0.2083,0.0,0.0513,0.0496,0.0,0.0,reg oper spec account,block of flats,0.0384,""Stone, brick"",No,2.0,2.0,2.0,1.0,-383.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0"
448523,0,Cash loans,M,N,Y,0,67500.0,152820.0,9949.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-17181,-3365,-5285.0,-693,,1,1,1,1,1,1,Security staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Industry: type 9,,0.686354177806374,0.8106180215523969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2752.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
336105,0,Revolving loans,M,N,N,2,360000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-11232,-2844,-5272.0,-3572,,1,1,0,1,0,0,Laborers,4.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.7271609237880197,0.6642482627052363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
323976,0,Cash loans,M,N,N,0,180000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006852,-18028,-3320,-227.0,-1581,,1,1,0,1,0,0,Managers,2.0,3,3,THURSDAY,5,0,0,0,0,1,1,Self-employed,,0.197382899006998,0.5352762504724826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-941.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
454718,0,Cash loans,M,Y,Y,0,112500.0,612000.0,22482.0,612000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18754,-5052,-13631.0,-2299,7.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Other,0.5526429681086759,0.4280680267803472,0.6144143775673561,0.0814,,0.9781,,,0.0,0.1379,0.1667,,,,0.0722,,0.0,0.083,,0.9782,,,0.0,0.1379,0.1667,,,,0.0752,,0.0,0.0822,,0.9781,,,0.0,0.1379,0.1667,,,,0.0735,,0.0,,block of flats,0.0568,Panel,No,0.0,0.0,0.0,0.0,-1012.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
389961,0,Cash loans,M,N,Y,0,220500.0,871029.0,42034.5,765000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.0105,-15630,-319,-3610.0,-4487,,1,1,1,1,0,0,Security staff,1.0,3,3,MONDAY,9,0,0,0,0,0,0,Medicine,,0.4160988658855347,0.2301588968634147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-854.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
403370,0,Cash loans,F,Y,N,0,180000.0,467257.5,22855.5,328500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792,-16399,-3250,-3837.0,-3960,15.0,1,1,0,1,0,0,Sales staff,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.6887968653142693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2648.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114613,0,Cash loans,F,N,Y,2,112500.0,691020.0,20335.5,495000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.009549,-10876,-2463,-3279.0,-3349,,1,1,0,1,0,0,Core staff,4.0,2,2,FRIDAY,10,0,1,1,0,1,1,Government,0.5521883649624918,0.2207025350448467,0.8203829585116356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
383642,0,Cash loans,F,Y,Y,1,112500.0,675000.0,26154.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.011703,-10393,-640,-9453.0,-2439,3.0,1,1,0,1,1,0,Core staff,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,,0.2767203652851131,0.2650494299443805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1287.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
326888,0,Cash loans,M,Y,N,0,148500.0,246357.0,23031.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-16561,-191,0.0,-100,10.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.6055474370042799,,0.0825,0.0628,0.9786,,,0.0,0.1379,0.1667,,0.0461,,0.0476,,0.0,0.084,0.0652,0.9786,,,0.0,0.1379,0.1667,,0.0472,,0.0496,,0.0,0.0833,0.0628,0.9786,,,0.0,0.1379,0.1667,,0.0469,,0.0485,,0.0,,block of flats,0.0544,Panel,No,1.0,0.0,1.0,0.0,-177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
135024,0,Cash loans,M,Y,N,0,180000.0,454500.0,21865.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-8501,-1318,-6253.0,-1182,19.0,1,1,0,1,0,0,Managers,2.0,2,2,SATURDAY,13,0,0,0,0,1,1,Military,0.3523407673494008,0.1667019189128296,0.228883416700673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-539.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
265755,0,Cash loans,F,N,Y,0,157500.0,389484.0,20043.0,279000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.032561,-20860,365243,-9701.0,-4273,,1,0,0,1,1,0,,1.0,1,1,THURSDAY,14,0,0,0,0,0,0,XNA,,0.7060110042389905,0.7688075728291359,,0.0612,,,,,,,,,,,,,,0.0635,,,,,,,,,,,,,,0.0612,,,,,,,,,,,,,,,0.0433,Panel,No,0.0,0.0,0.0,0.0,-857.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
389584,0,Cash loans,F,N,N,0,135000.0,262125.0,11407.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.035792,-8416,-373,-3287.0,-1090,,1,1,0,1,0,0,Core staff,1.0,2,2,SATURDAY,16,0,0,0,0,0,0,Trade: type 2,,0.2987482870231101,0.7366226976503176,0.1031,,0.9866,,,0.0,0.2069,0.1667,,,,0.0495,,,0.105,,0.9866,,,0.0,0.2069,0.1667,,,,0.0516,,,0.1041,,0.9866,,,0.0,0.2069,0.1667,,,,0.0504,,,,block of flats,0.0663,Panel,No,2.0,0.0,2.0,0.0,-223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
428860,0,Cash loans,F,N,Y,0,135000.0,45000.0,4725.0,45000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-19765,365243,-5804.0,-3277,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.6418009143711388,0.1366719775132518,0.6092756673894402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-285.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
256734,0,Cash loans,F,N,Y,0,157500.0,569673.0,20592.0,400500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0096569999999999,-21962,365243,-8228.0,-4559,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.5555827483021147,,0.1278,0.0994,0.9791,0.7144,,0.0,0.2759,0.1667,0.2083,0.1863,0.1042,0.1195,,0.0,0.1303,0.1032,0.9791,0.7256,,0.0,0.2759,0.1667,0.2083,0.1905,0.1139,0.1245,,0.0,0.1291,0.0994,0.9791,0.7182,,0.0,0.2759,0.1667,0.2083,0.1895,0.106,0.1216,,0.0,reg oper account,block of flats,0.094,Block,No,0.0,0.0,0.0,0.0,-1790.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
420312,0,Cash loans,M,Y,Y,0,315000.0,526491.0,32337.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-12950,-700,-308.0,-2701,3.0,1,1,0,1,0,1,Managers,2.0,2,2,THURSDAY,15,0,0,0,1,1,0,Business Entity Type 2,0.2742358437680188,0.6187390441416588,0.6925590674998008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1533.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
"253782,0,Revolving loans,F,N,Y,0,180000.0,495000.0,24750.0,495000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.031329,-9994,-2815,-844.0,-1179,,1,1,1,1,0,1,Managers,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.3886927804725169,0.1596792335026377,0.4525335592581747,0.0722,0.0786,0.9801,0.728,0.0078,0.0,0.1379,0.1667,0.2083,,0.0588,0.0633,0.0,0.0,0.0735,0.0816,0.9801,0.7387,0.0078,0.0,0.1379,0.1667,0.2083,,0.0643,0.066,0.0,0.0,0.0729,0.0786,0.9801,0.7316,0.0078,0.0,0.1379,0.1667,0.2083,,0.0599,0.0645,0.0,0.0,reg oper spec account,block of flats,0.0541,""Stone, brick"",No,1.0,0.0,1.0,0.0,-1708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0"
243505,0,Cash loans,F,Y,N,0,112500.0,450000.0,21649.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-10238,-3453,-6585.0,-2910,13.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,14,0,0,0,0,1,1,Industry: type 3,0.0651347929922285,0.4988374368678222,0.6832688314232291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2571.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
328468,0,Cash loans,F,N,Y,0,135000.0,1113840.0,47322.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-19578,365243,-7653.0,-2987,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.4387557490557844,0.1398346795563778,0.5762088360175724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-932.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
162332,0,Cash loans,F,N,Y,0,180000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,-19802,-563,-4371.0,-3089,,1,1,0,1,0,0,Medicine staff,2.0,2,2,THURSDAY,9,0,0,0,0,1,1,Restaurant,,0.2760555987855477,0.7490217048463391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-941.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,5.0
